Entity,Code,Year,gdp_pc,GDP per capita (Annotations),polity_score,conflict_deaths,gdp_growth,econ_collapse,is_dictatorship,is_war
Honduras,HND,1874,,,-3.0,0.0,,0,0,0
Honduras,HND,1875,,,-3.0,0.0,,0,0,0
Honduras,HND,1876,,,-3.0,0.0,,0,0,0
Honduras,HND,1877,,,-3.0,0.0,,0,0,0
Honduras,HND,1878,,,-3.0,0.0,,0,0,0
Honduras,HND,1879,,,-3.0,0.0,,0,0,0
Honduras,HND,1880,,,-3.0,0.0,,0,0,0
Honduras,HND,1881,,,-3.0,0.0,,0,0,0
Honduras,HND,1882,,,-3.0,0.0,,0,0,0
Honduras,HND,1883,,,-3.0,0.0,,0,0,0
Honduras,HND,1884,,,-3.0,0.0,,0,0,0
Honduras,HND,1885,,,-3.0,0.0,,0,0,0
Honduras,HND,1886,,,-3.0,0.0,,0,0,0
Honduras,HND,1887,,,-3.0,0.0,,0,0,0
Honduras,HND,1888,,,-3.0,0.0,,0,0,0
Honduras,HND,1889,,,-3.0,0.0,,0,0,0
Honduras,HND,1890,,,-3.0,0.0,,0,0,0
Honduras,HND,1891,,,-3.0,0.0,,0,0,0
Honduras,HND,1892,,,-3.0,0.0,,0,0,0
Honduras,HND,1893,,,-3.0,0.0,,0,0,0
Honduras,HND,1894,,,5.0,0.0,,0,0,0
Honduras,HND,1895,,,5.0,0.0,,0,0,0
Honduras,HND,1896,,,5.0,0.0,,0,0,0
Honduras,HND,1897,,,5.0,0.0,,0,0,0
Honduras,HND,1898,,,5.0,0.0,,0,0,0
Honduras,HND,1899,,,5.0,0.0,,0,0,0
Honduras,HND,1900,,,5.0,0.0,,0,0,0
Honduras,HND,1901,,,5.0,0.0,,0,0,0
Honduras,HND,1902,,,5.0,0.0,,0,0,0
Honduras,HND,1903,,,5.0,0.0,,0,0,0
Honduras,HND,1904,,,0.0,0.0,,0,0,0
Honduras,HND,1905,,,0.0,0.0,,0,0,0
Honduras,HND,1906,,,0.0,0.0,,0,0,0
Honduras,HND,1908,,,5.0,0.0,,0,0,0
Honduras,HND,1909,,,5.0,0.0,,0,0,0
Honduras,HND,1910,,,5.0,0.0,,0,0,0
Honduras,HND,1911,,,5.0,0.0,,0,0,0
Honduras,HND,1913,,,5.0,0.0,,0,0,0
Honduras,HND,1914,,,5.0,0.0,,0,0,0
Honduras,HND,1915,,,5.0,0.0,,0,0,0
Honduras,HND,1916,,,5.0,0.0,,0,0,0
Honduras,HND,1917,,,5.0,0.0,,0,0,0
Honduras,HND,1918,,,5.0,0.0,,0,0,0
Honduras,HND,1920,1957.0,,5.0,0.0,,0,0,0
Honduras,HND,1921,1924.0,,5.0,0.0,-0.016862544711292782,0,0,0
Honduras,HND,1922,2012.0,,5.0,0.0,0.04573804573804563,0,0,0
Honduras,HND,1923,1924.0,,5.0,0.0,-0.0437375745526839,0,0,0
Honduras,HND,1924,1753.0,,,0.0,-0.08887733887733884,1,0,0
Honduras,HND,1925,2042.0,,5.0,0.0,0.16486023958927554,0,0,0
Honduras,HND,1926,1991.0,,5.0,0.0,-0.024975514201763027,0,0,0
Honduras,HND,1927,2161.0,,5.0,0.0,0.08538422903063791,0,0,0
Honduras,HND,1928,2377.0,,5.0,0.0,0.09995372512725598,0,0,0
Honduras,HND,1929,2303.0,,5.0,0.0,-0.031131678586453493,0,0,0
Honduras,HND,1930,2402.0,,5.0,0.0,0.042987407729049076,0,0,0
Honduras,HND,1931,2402.0,,5.0,0.0,0.0,0,0,0
Honduras,HND,1932,2109.0,,5.0,0.0,-0.12198168193172354,1,0,0
Honduras,HND,1933,1940.0,,5.0,0.0,-0.08013276434329064,1,0,0
Honduras,HND,1934,1860.0,,5.0,0.0,-0.04123711340206182,0,0,0
Honduras,HND,1935,1744.0,,5.0,0.0,-0.062365591397849474,1,0,0
Honduras,HND,1936,1741.0,,-3.0,0.0,-0.0017201834862384802,0,0,0
Honduras,HND,1937,1632.0,,-3.0,0.0,-0.06260769672601951,1,0,0
Honduras,HND,1938,1698.0,,-3.0,0.0,0.040441176470588314,0,0,0
Honduras,HND,1939,1714.0,,-3.0,0.0,0.009422850412249772,0,0,0
Honduras,HND,1940,1782.0,,-3.0,0.0,0.03967327887981331,0,0,0
Honduras,HND,1941,1747.0,,-3.0,0.0,-0.019640852974186274,0,0,0
Honduras,HND,1942,1557.0,,-3.0,0.0,-0.1087578706353749,1,0,0
Honduras,HND,1943,1548.0,,-3.0,0.0,-0.005780346820809301,0,0,0
Honduras,HND,1944,1545.0,,-3.0,0.0,-0.0019379844961240345,0,0,0
Honduras,HND,1945,1873.0,,-3.0,0.0,0.21229773462783164,0,0,0
Honduras,HND,1946,1969.0,,-3.0,0.0,0.05125467164975972,0,0,0
Honduras,HND,1947,2048.0,,-3.0,0.0,0.04012188928390037,0,0,0
Honduras,HND,1948,2045.0,,-3.0,0.0,-0.00146484375,0,0,0
Honduras,HND,1949,2013.0,,-3.0,0.0,-0.015647921760391204,0,0,0
Honduras,HND,1950,2018.0,,-3.0,0.0,0.0024838549428713996,0,0,0
Honduras,HND,1951,2066.0,,-3.0,0.0,0.02378592666005952,0,0,0
Honduras,HND,1952,2083.0,,-3.0,0.0,0.008228460793804349,0,0,0
Honduras,HND,1953,2184.0,,-3.0,0.0,0.04848775804128658,0,0,0
Honduras,HND,1954,1997.0,,-3.0,0.0,-0.08562271062271065,1,0,0
Honduras,HND,1955,1986.0,,-3.0,0.0,-0.0055082623935903685,0,0,0
Honduras,HND,1956,2080.0,,-1.0,0.0,0.04733131923464251,0,0,0
Honduras,HND,1957,2107.0,,-1.0,0.0,0.012980769230769296,0,0,0
Honduras,HND,1958,2106.0,,-1.0,0.0,-0.00047460844803037805,0,0,0
Honduras,HND,1959,2090.0,,-1.0,0.0,-0.007597340930674212,0,0,0
Honduras,HND,1960,2147.0,,-1.0,0.0,0.027272727272727337,0,0,0
Honduras,HND,1961,2130.0,,-1.0,0.0,-0.007918025151373964,0,0,0
Honduras,HND,1962,2174.0,,-1.0,0.0,0.020657276995305063,0,0,0
Honduras,HND,1963,2177.0,,-1.0,0.0,0.001379944802207822,0,0,0
Honduras,HND,1964,2209.0,,-1.0,0.0,0.014699127239320209,0,0,0
Honduras,HND,1965,2314.0,,-1.0,0.0,0.04753282028066996,0,0,0
Honduras,HND,1966,2364.0,,-1.0,0.0,0.021607605877268732,0,0,0
Honduras,HND,1967,2410.0,,-1.0,0.0,0.019458544839255465,0,0,0
Honduras,HND,1968,2463.0,,-1.0,0.0,0.0219917012448132,0,0,0
Honduras,HND,1969,2396.0,,-1.0,0.0,-0.027202598457166105,0,0,0
Honduras,HND,1970,2391.0,,-1.0,0.0,-0.002086811352253748,0,0,0
Honduras,HND,1971,2404.0,,0.0,0.0,0.005437055625261422,0,0,0
Honduras,HND,1972,2448.0,,-1.0,0.0,0.01830282861896837,0,0,0
Honduras,HND,1973,2544.0,,-1.0,0.0,0.03921568627450989,0,0,0
Honduras,HND,1974,2797.0,,-1.0,0.0,0.09944968553459121,0,0,0
Honduras,HND,1975,2764.0,,-1.0,0.0,-0.011798355380765124,0,0,0
Honduras,HND,1976,2954.0,,-1.0,0.0,0.06874095513748202,0,0,0
Honduras,HND,1977,3153.0,,-1.0,0.0,0.06736628300609349,0,0,0
Honduras,HND,1978,3346.0,,-1.0,0.0,0.06121154456073574,0,0,0
Honduras,HND,1979,3382.0,,-1.0,0.0,0.01075911536162577,0,0,0
Honduras,HND,1980,3282.0,,1.0,0.0,-0.029568302779420463,0,0,0
Honduras,HND,1981,3231.0,,4.0,0.0,-0.015539305301645379,0,0,0
Honduras,HND,1982,3076.0,,6.0,0.0,-0.04797276385020122,0,0,0
Honduras,HND,1983,2947.0,,6.0,0.0,-0.041937581274382296,0,0,0
Honduras,HND,1984,2968.0,,6.0,0.0,0.0071258907363420665,0,0,0
Honduras,HND,1985,2982.0,,5.0,0.0,0.004716981132075526,0,0,0
Honduras,HND,1986,2898.0,,5.0,0.0,-0.028169014084507005,0,0,0
Honduras,HND,1987,2970.0,,5.0,0.0,0.024844720496894457,0,0,0
Honduras,HND,1988,3009.0,,5.0,0.0,0.013131313131313105,0,0,0
Honduras,HND,1989,3045.0,,6.0,0.0,0.011964107676968982,0,0,0
Honduras,HND,1990,2960.0,,6.0,0.0,-0.02791461412151064,0,0,0
Honduras,HND,1991,2993.124,,6.0,0.0,0.011190540540540361,0,0,0
Honduras,HND,1992,3094.5479,,6.0,0.0,0.03388563253644028,0,0,0
Honduras,HND,1993,3216.8804,,6.0,0.0,0.0395316226968081,0,0,0
Honduras,HND,1994,3105.972,,6.0,0.0,-0.034477004491680785,0,0,0
Honduras,HND,1995,3163.8262,,6.0,0.0,0.01862676160635046,0,0,0
Honduras,HND,1996,3210.2703,,6.0,0.0,0.014679725453945691,0,0,0
Honduras,HND,1997,3303.2676,,6.0,0.0,0.02896868216984716,0,0,0
Honduras,HND,1998,3332.9067,,6.0,0.0,0.008972660888872497,0,0,0
Honduras,HND,1999,3215.1848,,7.0,0.0,-0.03532109074640466,0,0,0
Honduras,HND,2000,3335.7153,,7.0,0.0,0.037487891831287534,0,0,0
Honduras,HND,2001,3365.233,,7.0,0.0,0.008848986602663755,0,0,0
Honduras,HND,2002,3431.2512,,7.0,0.0,0.019617720377756998,0,0,0
Honduras,HND,2003,3527.1218,,7.0,0.0,0.0279404201009823,0,0,0
Honduras,HND,2004,3686.6667,,7.0,28.0,0.04523373703737721,0,0,1
Honduras,HND,2005,3851.0554,,7.0,0.0,0.04459006288797407,0,0,0
Honduras,HND,2006,4045.2976,,7.0,0.0,0.050438692728232315,0,0,0
Honduras,HND,2007,4237.302,,7.0,0.0,0.04746360317223619,0,0,0
Honduras,HND,2008,4358.763,,7.0,0.0,0.02866470220909445,0,0,0
Honduras,HND,2009,4200.1606,,7.0,0.0,-0.036387020813015036,0,0,0
Honduras,HND,2010,4305.892,,7.0,44.0,0.025173180282677787,0,0,1
Honduras,HND,2011,4421.0,,7.0,0.0,0.026732672347564712,0,0,0
Honduras,HND,2012,4518.0,,7.0,0.0,0.021940737389730902,0,0,0
Honduras,HND,2013,4561.0,,7.0,0.0,0.00951748561310306,0,0,0
Honduras,HND,2014,4620.0,,7.0,0.0,0.012935759701819816,0,0,0
Honduras,HND,2015,4706.0,,7.0,68.0,0.01861471861471853,0,0,1
Honduras,HND,2016,4803.2803,,7.0,0.0,0.020671546961326115,0,0,0
Honduras,HND,2017,4949.0254,,7.0,0.0,0.030342826338908502,0,0,0
Honduras,HND,2018,5052.2056,,7.0,0.0,0.020848589704146603,0,0,0
Honduras,HND,2019,5099.8145,,,36.0,0.009423389261909776,0,0,1
Honduras,HND,2020,4567.8857,,,0.0,-0.10430355849217665,1,0,0
Honduras,HND,2021,5062.1187,,,0.0,0.1081973220126764,0,0,0
Honduras,HND,2022,5186.5303,,,0.0,0.024576981966068834,0,0,0
Honduras,HND,2023,,,,102.0,,0,0,1
Honduras,HND,2024,,,,0.0,,0,0,0
Honduras,HND,2025,,,,0.0,,0,0,0
Hong Kong,HKG,1820,1132.0,,,0.0,,0,0,0
Hong Kong,HKG,1870,1256.0,,,0.0,0.10954063604240272,0,0,0
Hong Kong,HKG,1913,2354.0,,,0.0,0.874203821656051,0,0,0
Hong Kong,HKG,1950,4082.0,,,0.0,0.7340696686491079,0,0,0
Hong Kong,HKG,1951,3688.0,,,0.0,-0.09652131308182266,1,0,0
Hong Kong,HKG,1952,3846.0,,,0.0,0.0428416485900216,0,0,0
Hong Kong,HKG,1953,3982.0,,,0.0,0.035361414456578366,0,0,0
Hong Kong,HKG,1954,4124.0,,,0.0,0.03566047212456058,0,0,0
Hong Kong,HKG,1955,4280.0,,,0.0,0.03782735208535404,0,0,0
Hong Kong,HKG,1956,4450.0,,,0.0,0.03971962616822422,0,0,0
Hong Kong,HKG,1957,4626.0,,,0.0,0.03955056179775274,0,0,0
Hong Kong,HKG,1958,4799.0,,,0.0,0.0373973194984869,0,0,0
Hong Kong,HKG,1959,4957.0,,,0.0,0.03292352573452795,0,0,0
Hong Kong,HKG,1960,5088.0,,,0.0,0.02642727456122662,0,0,0
Hong Kong,HKG,1961,5169.0,,,0.0,0.015919811320754818,0,0,0
Hong Kong,HKG,1962,5780.0,,,0.0,0.11820468175662602,0,0,0
Hong Kong,HKG,1963,6381.0,,,0.0,0.10397923875432524,0,0,0
Hong Kong,HKG,1964,6664.0,,,0.0,0.044350415295408174,0,0,0
Hong Kong,HKG,1965,7414.0,,,0.0,0.11254501800720296,0,0,0
Hong Kong,HKG,1966,7412.0,,,0.0,-0.00026975991367683694,0,0,0
Hong Kong,HKG,1967,7474.0,,,0.0,0.008364813815434413,0,0,0
Hong Kong,HKG,1968,7696.0,,,0.0,0.02970297029702973,0,0,0
Hong Kong,HKG,1969,8534.0,,,0.0,0.10888773388773387,0,0,0
Hong Kong,HKG,1970,9250.0,,,0.0,0.08389969533630182,0,0,0
Hong Kong,HKG,1971,9787.0,,,0.0,0.05805405405405395,0,0,0
Hong Kong,HKG,1972,10632.0,,,0.0,0.08633902115050573,0,0,0
Hong Kong,HKG,1973,11717.0,,,0.0,0.10205041384499625,0,0,0
Hong Kong,HKG,1974,11719.0,,,0.0,0.0001706921566952957,0,0,0
Hong Kong,HKG,1975,11456.0,,,0.0,-0.022442187899991417,0,0,0
Hong Kong,HKG,1976,12929.0,,,0.0,0.1285789106145252,0,0,0
Hong Kong,HKG,1977,13986.0,,,0.0,0.08175419599350309,0,0,0
Hong Kong,HKG,1978,14689.0,,,0.0,0.050264550264550234,0,0,0
Hong Kong,HKG,1979,15903.0,,,0.0,0.08264687861665188,0,0,0
Hong Kong,HKG,1980,17086.0,,,0.0,0.07438848016097599,0,0,0
Hong Kong,HKG,1981,18301.0,,,0.0,0.07111085098911385,0,0,0
Hong Kong,HKG,1982,18527.0,,,0.0,0.012349051964373636,0,0,0
Hong Kong,HKG,1983,19349.0,,,0.0,0.044367679602741905,0,0,0
Hong Kong,HKG,1984,21042.0,,,0.0,0.08749806191534448,0,0,0
Hong Kong,HKG,1985,20883.0,,,0.0,-0.007556315939549418,0,0,0
Hong Kong,HKG,1986,22823.0,,,0.0,0.09289852990470715,0,0,0
Hong Kong,HKG,1987,25414.0,,,0.0,0.11352582920737841,0,0,0
Hong Kong,HKG,1988,27063.0,,,0.0,0.06488549618320616,0,0,0
Hong Kong,HKG,1989,27377.0,,,0.0,0.01160255699663737,0,0,0
Hong Kong,HKG,1990,27960.0,,,0.0,0.021295247835774633,0,0,0
Hong Kong,HKG,1991,29008.7,,,0.0,0.03750715307582264,0,0,0
Hong Kong,HKG,1992,30202.54,,,0.0,0.04115455018666814,0,0,0
Hong Kong,HKG,1993,31242.2,,,0.0,0.03442293264076457,0,0,0
Hong Kong,HKG,1994,32219.357,,,0.0,0.03127683069694198,0,0,0
Hong Kong,HKG,1995,31941.908,,,0.0,-0.008611251925356611,0,0,0
Hong Kong,HKG,1996,32261.803,,,0.0,0.010014899548267397,0,0,0
Hong Kong,HKG,1997,33385.82,,,0.0,0.03484048923118155,0,0,0
Hong Kong,HKG,1998,30866.428,,,0.0,-0.0754629360608785,1,0,0
Hong Kong,HKG,1999,31134.166,,,0.0,0.008674084348211597,0,0,0
Hong Kong,HKG,2000,32894.01,,,0.0,0.056524526785140194,0,0,0
Hong Kong,HKG,2001,32734.201,,,0.0,-0.004858300949017846,0,0,0
Hong Kong,HKG,2002,33038.15,,,0.0,0.009285364869605406,0,0,0
Hong Kong,HKG,2003,33594.316,,,0.0,0.01683405396488591,0,0,0
Hong Kong,HKG,2004,36052.992,,,0.0,0.07318726179750179,0,0,0
Hong Kong,HKG,2005,38191.9,,,0.0,0.05932678208787778,0,0,0
Hong Kong,HKG,2006,40172.855,,,0.0,0.05186845901879722,0,0,0
Hong Kong,HKG,2007,42230.887,,,0.0,0.051229418471751664,0,0,0
Hong Kong,HKG,2008,42635.48,,,0.0,0.009580499694453515,0,0,0
Hong Kong,HKG,2009,41076.234,,,0.0,-0.03657155964938141,0,0,0
Hong Kong,HKG,2010,43170.55,,,0.0,0.05098607627953444,0,0,0
Hong Kong,HKG,2011,44532.0,,,0.0,0.03153654516794435,0,0,0
Hong Kong,HKG,2012,44795.11,,,0.0,0.005908335578909574,0,0,0
Hong Kong,HKG,2013,45997.89,,,0.0,0.026850698658849037,0,0,0
Hong Kong,HKG,2014,46941.586,,,0.0,0.020516071498062338,0,0,0
Hong Kong,HKG,2015,47653.695,,,0.0,0.015170109505886709,0,0,0
Hong Kong,HKG,2016,48385.113,,,0.0,0.015348610427795784,0,0,0
Hong Kong,HKG,2017,49841.457,,,0.0,0.030099009999212,0,0,0
Hong Kong,HKG,2018,50847.723,,,0.0,0.02018933756290453,0,0,0
Hong Kong,HKG,2019,49631.062,,,0.0,-0.023927541455494472,0,0,0
Hong Kong,HKG,2020,46550.258,,,0.0,-0.062074109959605495,1,0,0
Hong Kong,HKG,2021,50006.348,,,0.0,0.07424427164291969,0,0,0
Hong Kong,HKG,2022,48289.383,,,0.0,-0.034334940835911376,0,0,0
Hungary,HUN,1867,,,-4.0,0.0,,0,0,0
Hungary,HUN,1868,,,-4.0,0.0,,0,0,0
Hungary,HUN,1869,,,-4.0,0.0,,0,0,0
Hungary,HUN,1870,1741.0,,-4.0,0.0,,0,0,0
Hungary,HUN,1871,,,-4.0,0.0,,0,0,0
Hungary,HUN,1872,,,-4.0,0.0,,0,0,0
Hungary,HUN,1873,,,-4.0,0.0,,0,0,0
Hungary,HUN,1874,,,-4.0,0.0,,0,0,0
Hungary,HUN,1875,,,-4.0,0.0,,0,0,0
Hungary,HUN,1876,,,-4.0,0.0,,0,0,0
Hungary,HUN,1877,,,-4.0,0.0,,0,0,0
Hungary,HUN,1878,,,-4.0,0.0,,0,0,0
Hungary,HUN,1879,,,-4.0,0.0,,0,0,0
Hungary,HUN,1880,,,-4.0,0.0,,0,0,0
Hungary,HUN,1881,,,-4.0,0.0,,0,0,0
Hungary,HUN,1882,,,-4.0,0.0,,0,0,0
Hungary,HUN,1883,,,-4.0,0.0,,0,0,0
Hungary,HUN,1884,,,-4.0,0.0,,0,0,0
Hungary,HUN,1885,,,-4.0,0.0,,0,0,0
Hungary,HUN,1886,,,-4.0,0.0,,0,0,0
Hungary,HUN,1887,,,-4.0,0.0,,0,0,0
Hungary,HUN,1888,,,-4.0,0.0,,0,0,0
Hungary,HUN,1889,,,-4.0,0.0,,0,0,0
Hungary,HUN,1890,2348.0,,-4.0,0.0,,0,0,0
Hungary,HUN,1891,,,-4.0,0.0,,0,0,0
Hungary,HUN,1892,,,-4.0,0.0,,0,0,0
Hungary,HUN,1893,,,-4.0,0.0,,0,0,0
Hungary,HUN,1894,,,-4.0,0.0,,0,0,0
Hungary,HUN,1895,,,-4.0,0.0,,0,0,0
Hungary,HUN,1896,,,-4.0,0.0,,0,0,0
Hungary,HUN,1897,,,-4.0,0.0,,0,0,0
Hungary,HUN,1898,,,-4.0,0.0,,0,0,0
Hungary,HUN,1899,,,-4.0,0.0,,0,0,0
Hungary,HUN,1900,2681.0,,-4.0,0.0,,0,0,0
Hungary,HUN,1901,,,-4.0,0.0,,0,0,0
Hungary,HUN,1902,,,-4.0,0.0,,0,0,0
Hungary,HUN,1903,,,-4.0,0.0,,0,0,0
Hungary,HUN,1904,,,-4.0,0.0,,0,0,0
Hungary,HUN,1905,,,-4.0,0.0,,0,0,0
Hungary,HUN,1906,,,-4.0,0.0,,0,0,0
Hungary,HUN,1907,,,-4.0,0.0,,0,0,0
Hungary,HUN,1908,,,-4.0,0.0,,0,0,0
Hungary,HUN,1909,,,-4.0,0.0,,0,0,0
Hungary,HUN,1910,3188.0,,-4.0,0.0,,0,0,0
Hungary,HUN,1911,,,-4.0,0.0,,0,0,0
Hungary,HUN,1912,,,-4.0,0.0,,0,0,0
Hungary,HUN,1913,3344.0,,-4.0,0.0,,0,0,0
Hungary,HUN,1914,,,-4.0,0.0,,0,0,0
Hungary,HUN,1915,,,-4.0,0.0,,0,0,0
Hungary,HUN,1916,,,-4.0,0.0,,0,0,0
Hungary,HUN,1917,,,-4.0,0.0,,0,0,0
Hungary,HUN,1918,,,-6.0,0.0,,0,1,0
Hungary,HUN,1919,,,-7.0,0.0,,0,1,0
Hungary,HUN,1920,2724.0,,-1.0,0.0,,0,0,0
Hungary,HUN,1921,,,-1.0,0.0,,0,0,0
Hungary,HUN,1922,,,-1.0,0.0,,0,0,0
Hungary,HUN,1923,,,-1.0,0.0,,0,0,0
Hungary,HUN,1924,3048.0,,-1.0,0.0,,0,0,0
Hungary,HUN,1925,3633.0,,-1.0,0.0,0.19192913385826782,0,0,0
Hungary,HUN,1926,3446.0,,-1.0,0.0,-0.05147261216625376,1,0,0
Hungary,HUN,1927,3566.0,,-1.0,0.0,0.03482298316889154,0,0,0
Hungary,HUN,1928,3849.0,,-1.0,0.0,0.07936062815479539,0,0,0
Hungary,HUN,1929,3947.0,,-1.0,0.0,0.025461158742530632,0,0,0
Hungary,HUN,1930,3832.0,,-1.0,0.0,-0.029136052698251813,0,0,0
Hungary,HUN,1931,3615.0,,-1.0,0.0,-0.05662839248434237,1,0,0
Hungary,HUN,1932,3494.0,,-1.0,0.0,-0.03347164591977869,0,0,0
Hungary,HUN,1933,3784.0,,-1.0,0.0,0.08299942759015444,0,0,0
Hungary,HUN,1934,3778.0,,-1.0,0.0,-0.001585623678646897,0,0,0
Hungary,HUN,1935,3939.0,,-1.0,0.0,0.04261514028586544,0,0,0
Hungary,HUN,1936,4173.0,,-1.0,0.0,0.05940594059405946,0,0,0
Hungary,HUN,1937,4053.0,,-1.0,0.0,-0.02875629043853345,0,0,0
Hungary,HUN,1938,4232.0,,-1.0,0.0,0.04416481618554147,0,0,0
Hungary,HUN,1939,4524.0,,-1.0,0.0,0.06899810964083186,0,0,0
Hungary,HUN,1940,4186.0,,-1.0,0.0,-0.07471264367816088,1,0,0
Hungary,HUN,1941,4186.0,,-1.0,0.0,0.0,0,0,0
Hungary,HUN,1942,4372.0,,-1.0,0.0,0.04443382704252263,0,0,0
Hungary,HUN,1943,,,-1.0,0.0,,0,0,0
Hungary,HUN,1945,,,-2.0,0.0,,0,0,0
Hungary,HUN,1946,2743.0,,-4.0,0.0,,0,0,0
Hungary,HUN,1947,2828.0,,-6.0,0.0,0.03098796937659487,0,1,0
Hungary,HUN,1948,3507.0,,-7.0,0.0,0.2400990099009901,0,1,0
Hungary,HUN,1949,3752.0,,-7.0,0.0,0.06986027944111783,0,1,0
Hungary,HUN,1950,3953.0,,-7.0,0.0,0.0535714285714286,0,1,0
Hungary,HUN,1951,4296.0,,-7.0,0.0,0.08676954211990884,0,1,0
Hungary,HUN,1952,4403.0,,-7.0,0.0,0.024906890130353743,0,1,0
Hungary,HUN,1953,4441.0,,-7.0,0.0,0.008630479218714404,0,1,0
Hungary,HUN,1954,4543.0,,-7.0,0.0,0.022967800045034847,0,1,0
Hungary,HUN,1955,4894.0,,-7.0,0.0,0.07726172132951792,0,1,0
Hungary,HUN,1956,4632.0,,,0.0,-0.053534940743767856,1,0,0
Hungary,HUN,1957,5051.0,,-7.0,0.0,0.0904576856649395,0,1,0
Hungary,HUN,1958,5367.0,,-7.0,0.0,0.06256186893684412,0,1,0
Hungary,HUN,1959,5553.0,,-7.0,0.0,0.034656232532140896,0,1,0
Hungary,HUN,1960,5816.0,,-7.0,0.0,0.047361786421753926,0,1,0
Hungary,HUN,1961,6083.0,,-7.0,0.0,0.04590784044016516,0,1,0
Hungary,HUN,1962,6315.0,,-7.0,0.0,0.03813907611375966,0,1,0
Hungary,HUN,1963,6644.0,,-7.0,0.0,0.05209817893903401,0,1,0
Hungary,HUN,1964,6994.0,,-7.0,0.0,0.052679108970499655,0,1,0
Hungary,HUN,1965,7029.0,,-7.0,0.0,0.00500428939090658,0,1,0
Hungary,HUN,1966,7406.0,,-7.0,0.0,0.05363494095888455,0,1,0
Hungary,HUN,1967,7801.0,,-7.0,0.0,0.053335133675398216,0,1,0
Hungary,HUN,1968,7865.0,,-7.0,0.0,0.00820407640046139,0,1,0
Hungary,HUN,1969,8069.0,,-7.0,0.0,0.02593769866497131,0,1,0
Hungary,HUN,1970,8015.0,,-7.0,0.0,-0.006692279092824438,0,1,0
Hungary,HUN,1971,8349.0,,-7.0,0.0,0.04167186525265132,0,1,0
Hungary,HUN,1972,8505.0,,-7.0,0.0,0.018684872439813205,0,1,0
Hungary,HUN,1973,8920.0,,-7.0,0.0,0.048794826572604366,0,1,0
Hungary,HUN,1974,9111.0,,-7.0,0.0,0.02141255605381165,0,1,0
Hungary,HUN,1975,9253.0,,-7.0,0.0,0.015585555921413752,0,1,0
Hungary,HUN,1976,9231.0,,-7.0,0.0,-0.0023776072625094624,0,1,0
Hungary,HUN,1977,9765.0,,-7.0,0.0,0.05784855378615528,0,1,0
Hungary,HUN,1978,9967.0,,-7.0,0.0,0.020686123911930254,0,1,0
Hungary,HUN,1979,9964.0,,-7.0,0.0,-0.00030099327781674123,0,1,0
Hungary,HUN,1980,10052.0,,-7.0,0.0,0.00883179446005622,0,1,0
Hungary,HUN,1981,10123.0,,-7.0,0.0,0.007063270990847581,0,1,0
Hungary,HUN,1982,10493.0,,-7.0,0.0,0.03655042971451161,0,1,0
Hungary,HUN,1983,10401.0,,-7.0,0.0,-0.008767749928523805,0,1,0
Hungary,HUN,1984,10696.0,,-7.0,0.0,0.02836265743678501,0,1,0
Hungary,HUN,1985,10452.0,,-7.0,0.0,-0.02281226626776367,0,1,0
Hungary,HUN,1986,10678.0,,-7.0,0.0,0.021622655951014202,0,1,0
Hungary,HUN,1987,10861.0,,-7.0,0.0,0.017138040831616408,0,1,0
Hungary,HUN,1988,11207.0,,-2.0,0.0,0.03185710339747727,0,0,0
Hungary,HUN,1989,11003.0,,4.0,0.0,-0.018202908896225556,0,0,0
Hungary,HUN,1990,10296.0,,10.0,0.0,-0.06425520312642008,1,0,0
Hungary,HUN,1991,9255.909,,10.0,0.0,-0.10101893939393947,1,0,0
Hungary,HUN,1992,9153.921,,10.0,0.0,-0.011018690870880365,0,0,0
Hungary,HUN,1993,9294.464,,10.0,0.0,0.015353311438890405,0,0,0
Hungary,HUN,1994,9772.224,,10.0,0.0,0.05140264140030015,0,0,0
Hungary,HUN,1995,10134.834,,10.0,0.0,0.037106189952256674,0,0,0
Hungary,HUN,1996,10359.182,,10.0,0.0,0.022136327047882487,0,0,0
Hungary,HUN,1997,10942.326,,10.0,0.0,0.05629247560280315,0,0,0
Hungary,HUN,1998,11663.028,,10.0,0.0,0.06586369296619399,0,0,0
Hungary,HUN,1999,12316.724,,10.0,0.0,0.05604856646147116,0,0,0
Hungary,HUN,2000,13129.273,,10.0,0.0,0.06597119493787473,0,0,0
Hungary,HUN,2001,13933.562,,10.0,0.0,0.06125921823698843,0,0,0
Hungary,HUN,2002,14899.307,,10.0,0.0,0.06931070461379507,0,0,0
Hungary,HUN,2003,15829.9,,10.0,0.0,0.06245881100376005,0,0,0
Hungary,HUN,2004,16999.006,,10.0,0.0,0.07385428840359087,0,0,0
Hungary,HUN,2005,18140.617,,10.0,0.0,0.06715751497469902,0,0,0
Hungary,HUN,2006,19253.062,,10.0,0.0,0.06132343789629657,0,0,0
Hungary,HUN,2007,19763.791,,10.0,0.0,0.0265271570828578,0,0,0
Hungary,HUN,2008,20380.63,,10.0,0.0,0.031210560767415574,0,0,0
Hungary,HUN,2009,19461.07,,10.0,0.0,-0.0451193118171519,0,0,0
Hungary,HUN,2010,20036.334,,10.0,0.0,0.02955973129946088,0,0,0
Hungary,HUN,2011,20886.0,,10.0,0.0,0.042406260546465235,0,0,0
Hungary,HUN,2012,20731.67,,10.0,0.0,-0.007389160203006839,0,0,0
